17,1,3.67,4.6,5.09,0.69,0.44,45.36,17.1,7.9,3.02,2.62,0.1,0.26,2.87,4.96,1.3
18,1,4.43,4.82,5.33,0.74,1.01,45.46,17.17,6.56,2.07,2.02,0.14,0.15,1.42,8.68,0
19,1,8.36,4.4,4.65,0.93,0.25,47.56,19.01,3.17,2.94,2.02,0.11,0.11,1.41,4.47,0.63
20,1,7.14,5.72,6.05,0.77,0.52,51.57,6.44,3.68,3.1,3.15,0.18,0.24,1.93,8.44,1.07
21,1,7.59,6.94,6.72,1.43,0.59,54.21,6.75,3.39,3.61,2.27,0.18,0.11,2.49,2.85,0.85
22,1,6.52,6.37,6.87,1.14,0.85,50.42,6.05,8.85,2.98,2.56,0.1,0.17,1.23,4.33,1.55
23,1,13.69,3.67,3.82,0.33,0.35,48,14.9,5.02,2.12,1.53,0.07,0.09,1.65,2.21,2.54
24,1,3.7,6.26,6.64,1.11,0.48,42.33,13.41,3.36,2.38,2.03,0.18,0.21,2.05,12.78,3.1
25,1,7.84,4.73,4.46,0.51,0.35,53.45,18.87,1.76,1.76,2.48,0.1,0.17,1.83,1.39,0.29
26,1,7.53,4.3,5.04,1.5,0.28,57.29,7.61,4.37,1.5,4.1,0.09,0.12,2.02,2.37,1.89
27,1,6.17,6.71,6.77,0.2,0.5,50.95,14.94,3.45,2.24,2.63,0.11,0.13,2.69,1.82,0.71
28,1,8.16,4.57,2.96,0.13,0.71,46.09,25.34,1.98,2.15,2.54,0.07,0.05,1.62,2.88,0.73
29,1,3.54,4.26,4.65,1.43,0.37,34.97,36,3.01,1.36,2.15,0.09,0.17,4,3.31,0.68
30,1,17.58,5.18,6.38,0.37,0.42,52.86,5.59,3.57,1.29,2.45,0.1,0.11,1.8,1.61,0.7
31,1,3.34,5.15,4.93,0.92,0.84,49.58,15.75,6.39,2.4,3.45,0,0.38,2.01,1.4,3.47
32,1,4.05,6.04,5.62,0.65,0.55,59.93,6.57,4.3,3.17,2.4,0.11,0.2,2.53,3.01,0.88
33,1,5.51,5.08,5.04,0,0.33,44.59,17.84,3.93,1.89,0.71,0.31,0.17,0,13.91,0.68
34,1,7.11,5.52,5.96,0.67,0.35,59.38,8.87,2.06,3.73,2.42,0.08,0.02,0.98,2.07,0.77
35,1,6.6,5.85,6.61,0.72,0.74,48.65,12.11,4.9,3.22,3.88,0.15,0.16,2.37,2.19,1.83
36,1,8.45,4.59,5.29,0.92,0.49,50,8.45,4.27,2.29,3.75,0.12,0.15,1.64,8.82,0.76
37,1,6.22,5.19,5.28,1.01,0.37,45.73,20.61,2.86,3.21,1.8,0.11,0.15,3.21,1.32,2.95
38,1,0.47,1.9,1.89,0.29,0.31,81.85,4.61,1.9,1.74,1.3,0.06,0.04,1.14,0.84,1.67
39,1,5.31,6.8,6.53,0,0.6,47.94,8.69,9.42,2.77,0.91,0.21,0.23,2.93,4.06,3.6
40,1,7.53,3.66,3.63,0.66,0.36,35.11,36.26,2.69,2.23,2.27,0.11,0.13,3.01,1.78,0.57
41,1,7.84,4.48,6.33,0,0.32,48.12,19.61,3.03,1.75,2.77,0.11,0.13,2.2,3.01,0.31
42,1,8.4,8,5.47,1.1,0.42,51.32,10.38,2.29,3.61,3.37,0.1,0.11,1.89,2.59,0.96
43,1,9.01,6.13,6.18,0.44,0.36,52.47,11.6,2.35,2.13,3.26,0.18,0.14,2.23,2.67,0.85
44,1,2.74,6.85,7.4,2.8,0.58,52.99,8.15,4.58,3.88,2.83,0.14,0.22,3.62,2.24,0.96
45,1,7.25,6.5,7.56,3.14,0.58,46.42,7.03,4.57,2.21,2.2,0.11,0.12,1.24,8.94,2.12
46,1,16.11,4.74,5.08,1.59,0.19,53.41,6.76,1.88,2.58,2.03,0.13,0.12,1.44,3.49,0.45
47,1,2.76,4.49,4.46,1.02,0.38,49.15,18.05,2.55,2.03,2.2,0.11,0.12,1.01,11,0.68
48,1,7.37,4.7,6.18,0,0.3,55.74,12.51,2.5,1.81,2.31,0.1,0.15,2.58,2.68,1.04
49,1,4.7,6.19,6.16,0.75,0.37,53.84,11.07,3.54,4.04,3.25,0.11,0.19,2.54,2.42,0.83
50,1,8.06,3.37,3.71,0.5,0.35,64.17,3.91,2.73,2.05,1.88,0.12,0.17,2.5,5.29,1.2
51,1,6.43,5.39,5.73,0.8,0.35,47.26,7.78,2.68,2.67,3.29,0.05,0.17,1.24,15.19,0.98
52,1,10.98,5.57,5.51,1.12,0.34,44.97,9.02,3.54,4.03,2.5,0.09,0.17,2.49,8.69,0.98
53,1,5.44,8.25,8.74,0.11,0.39,47.32,11.81,3.65,4.76,2.84,0.12,0.24,1.34,3.46,1.54
54,1,8.97,4.21,5.31,1.56,0.98,41.61,7.61,7.01,2.91,3.02,0.2,0.17,3.19,12.57,0.68
55,1,9.72,5.05,5.56,1.11,0.38,54.88,9.02,3.3,2.42,2.5,0.14,0.19,1.55,3.33,0.86
56,1,8.34,8.03,2.48,0.73,1.03,48.06,9.28,10.78,3.13,1.78,0.14,0.18,2.05,3.57,0.43
57,1,9.25,5.44,4.58,0.42,0.38,48.7,10.08,3.29,3.4,3.65,0.1,0.11,2.25,4.36,3.99
58,1,7.22,5.65,6.05,0.76,0.88,50.31,6.82,5.19,4.51,2.75,0.2,0.14,1.54,2.01,5.97
59,1,5.56,4.84,5.71,2.2,0.45,44.14,23.32,3.85,1.95,2.48,0.12,0.14,2.71,1.7,0.83
60,1,5.79,7.38,6.74,2.89,0.33,59.81,5.33,3.02,2.41,1.67,0.17,0.16,1.19,2.8,0.31
61,1,3.85,7.42,8.4,0.08,0.07,41.11,24.52,1.55,1.66,2.98,0.1,0.08,2.03,5.1,1.04
62,1,4.86,4.81,5.4,0.77,0.26,47.54,19.18,2.58,2.13,2.49,0.14,0.15,1.35,8.33,0
63,1,4.73,4.76,4.95,1.48,0.58,65.54,5.61,4.82,1.7,1.73,0.15,0.22,1.65,1.62,0.45
64,1,5.32,4.88,4.66,0.04,0.72,48.95,16.56,7.58,1.8,1.9,0.23,0.18,4.3,2.35,0.51
65,1,9.82,3.4,3.33,0.29,0.58,67.24,3.97,3.9,1.76,1.56,0.07,0.09,0.9,1.4,1.69
66,1,6.02,5.33,5.97,1.02,0.35,47.69,17.73,1.76,2.27,4.78,0.09,0.19,1.68,2.34,2.78
67,1,6.97,5.57,5.59,0.52,0.98,49.58,13.83,7.48,2.63,1.49,0.16,0.17,1.96,2,1.07
68,1,5.88,4.9,5.13,1.02,0.38,48.29,20.13,2.42,2.83,2.05,0.07,0.17,2.68,1.68,2.37
69,1,9.42,0,9.25,0.66,0.65,48.19,9.3,5.44,3.3,3.03,0.08,0.2,2.7,6.59,1.2
70,1,6.87,6.29,6.41,1.41,0.57,56.54,9.68,2.66,2.79,2.63,0.13,0.14,1.07,2.14,0.67
71,1,0,6.83,5.45,1.8,0.36,51.1,8.63,3.47,2.67,1.45,0.16,0.2,2.23,11.46,4.19
72,1,10.4,5.4,5.59,2.19,0.79,46.63,6.16,5.39,2.4,3.97,0.09,0.21,2.06,1.57,7.15
73,1,10.83,5.72,6.06,1.55,1.79,52.78,2.36,10.03,2.89,3.21,0.1,0.13,2.56,0,0
74,1,12.31,3.82,4.11,1.31,0.56,46.5,4.82,4.39,3.11,1.54,0.13,0.11,1.38,15.1,0.82
75,1,24.63,3.88,4.26,0,0.36,40.2,8.3,2.16,2.46,2.28,0.08,0.13,1.84,8.95,0.47
76,1,7.24,6.43,2.46,1.05,1.38,45.24,11.26,9.39,3.56,2.98,0.11,0.08,3.44,3.83,1.56
77,1,9.84,4.53,4.34,0.84,0.99,39.45,21.43,7.77,2.37,2.51,0.13,0.15,2.58,2.33,0.74
78,1,15.33,3.9,3.85,0.49,0.78,54.07,6.09,7.29,1.84,2.45,0.09,0.11,1.53,1.47,0.71
79,1,13.4,6.07,5.81,1.5,0.43,54.1,4.5,2.76,2.66,1.01,0.09,0.15,1.02,4.01,2.47
80,1,3.35,4.35,3.68,0.75,1.49,30.49,31.08,14.25,2.45,1.67,0.06,0.11,2.58,1.18,2.51
81,1,5.59,10.26,11.95,0.55,0.26,41.77,11.46,2.27,2.49,4.11,0.06,0.1,2.77,4.59,1.74
82,1,6.92,6.63,5.95,1.49,0.54,49.86,13.77,4.66,1.86,2.66,0.16,0.17,3.06,1.66,0.61
83,1,5.97,5.15,5.78,0.47,1.54,47.12,9.32,10.59,3.11,3.9,0.12,0.12,2.82,2.25,1.73
84,1,5.6,6.86,6.33,1.96,0.02,49.43,10.88,1.51,3.32,2.71,0.08,0.12,2.7,1.71,6.77
85,1,11.38,5.83,5.64,0.94,0.85,49.25,9.97,5.41,3.67,1.96,0.13,0.14,2.09,2.09,0.64
86,1,9.45,4.42,3.86,0.34,0.76,41.4,20.73,6.13,2.77,2.65,0.09,0.1,2.66,1.35,3.28
87,1,6.64,4.93,4.78,0.75,0.96,49.24,11.43,8.6,3.49,3.09,0.11,0.14,2.37,2.71,0.76
88,1,13.58,3.6,4.55,0.93,0.21,49.01,13.45,2.78,2.25,1.7,0.14,0.14,1.4,4.1,2.16
89,1,8.65,5.73,5.85,1.2,0.21,53.57,8.94,1.93,3.3,2.95,0.12,0.13,2.23,4.79,0.4
90,1,4.95,4.98,5.34,0.83,0.31,58.49,7.2,4.39,4.15,3.1,0.16,0.16,1.97,2.34,1.65
91,1,9.28,6.62,0,0.78,0.59,51.14,11.68,5.22,3.77,5.05,0.18,0.15,2.4,1.23,1.91
92,1,19.43,5.4,5.55,0.78,0.73,49.17,6.84,4.86,1.86,3.1,0.15,0.15,1.97,0,0
93,1,7.69,6.1,5.99,0.65,1.43,43.83,9.29,11.55,3.45,3.45,0.16,0.15,1.76,3.03,1.44
94,1,16.96,2.47,2.02,1.56,0.34,47.8,10.53,3.2,2.66,3.14,0.13,0.15,2.36,5.72,0.94
95,1,8.22,5.62,6.46,1.35,0.28,32.89,31.5,2.35,1.44,2.3,0.11,0.11,2.13,2.55,2.7
96,1,2.66,6.62,7.24,0.59,0.4,48.81,15.91,3.86,3.49,3.56,0.14,0.15,1.74,3.41,1.42
97,1,18.26,4.64,4.71,2.49,1.52,41.09,10.03,7.46,3.18,2.43,0.11,0.29,3.79,0,0
98,1,6.94,5.44,5.99,0.51,0.38,61.83,6.44,2.48,3.59,2.16,0.13,0.09,1.65,1.21,1.16
99,1,5.59,6.36,6.65,0.58,0.91,58.04,5.74,6.79,2.41,2.68,0.08,0.23,0.85,2.35,0.74
100,1,5.15,8.28,8.92,0,0.44,47.36,11.32,4.14,2.68,4.21,0.14,0.07,2.49,3.3,1.49
101,1,8.23,6.26,6.9,1.33,0.28,52.81,7.51,2.54,2.6,1.8,0.13,0.14,1.73,7.76,0
102,1,10.26,4.7,4.75,1.55,0.67,42.49,6.95,6.43,2.6,3.08,0.19,0.15,1.64,11.03,3.5
103,1,9.44,4.79,5.23,0.98,0.33,34.17,32.6,2.71,2.34,2.81,0.12,0.1,1.59,1.96,0.83
104,1,8.53,6.25,6.45,0.83,0.3,51.58,11.54,1.71,3.02,3.75,0.14,0.14,2.77,2.36,0.65
105,1,0.5,1.68,1.74,0.31,0.3,81.74,4.95,2.08,1.8,1.34,0.05,0.04,1.05,0.79,1.64
106,1,6.37,6.13,5.6,1.51,1.18,41.94,13.57,10.64,3.65,2.75,0.11,0.13,2.51,2.76,1.15
107,1,3.41,4.17,3.62,1.6,0.56,60.19,13.46,4.85,1.89,0.98,0.18,0.23,3.1,0.76,1
108,1,10.07,4.49,6.34,0,0.38,53.68,7.39,1.83,2.33,2.47,0.22,0.24,1.47,3.25,5.85
109,1,4.1,3.35,2.17,0.24,0.33,79.67,3.78,1.5,1.34,1.22,0.03,0.03,1.07,1.05,0.11
110,1,13.19,5.75,5.71,1.72,0.85,47.96,6.94,5.76,4.05,3.42,0.1,0.16,1.63,1.82,0.94
111,1,4.75,6.42,6.73,4.19,1.79,51.8,0.01,10.83,3.97,2.21,0.17,0.12,2.12,3.88,1.02
112,1,5.91,4.9,4.64,1.2,1.27,44.06,8.39,8.23,4.09,3.06,0.12,0.15,2.97,10.15,0.84
113,1,3.12,5.95,5.51,1.39,1.17,51.64,7.22,8.14,2.44,2.87,0.13,0.12,1.25,8.11,0.94
114,1,8.16,6.4,7.02,3.76,0.44,47.72,8.4,3.84,2.84,3.19,0.14,0.17,2.32,3.7,1.9
115,1,9.32,5.18,5.61,1.39,0.86,56.38,0,9.9,4.5,2.28,0.08,0.11,1.61,2.05,0.73
116,1,15.38,5.11,5.11,1.42,0.84,44.14,9.51,6.16,1.33,2.89,0.18,0.15,2.16,1.1,4.52
117,1,8.26,5.46,5.98,2.56,0.58,55.37,6.73,3.24,2.01,2.62,0.09,0.16,2.69,3.59,0.69
118,1,4.01,5.88,6.6,1.37,1.19,52.69,6.06,8.78,3.2,2.7,0.11,0.15,2.45,3.94,0.88
119,1,8.65,5.65,5.38,0.42,0.2,60.68,5.23,1.69,2.37,2.66,0.13,0.07,1.75,0.79,4.33
120,1,7.67,5.28,5.61,0,1.49,56.1,0.02,8.67,3.21,2.52,0.16,0.2,1.74,6.63,0.72
121,1,11.88,4.12,5.39,0,0.32,46.44,5.53,4.35,1.51,2.23,0.1,0.13,2.36,13.26,2.39
122,1,3.67,6.42,6.64,1.45,1.94,47.96,0,12.33,2.08,1.58,0.3,0.21,1.47,12.94,0.99
123,1,3.62,3.97,4.22,0.61,0.53,58.23,3.48,5.66,1.69,1.72,0.06,0.11,1.33,12.01,2.76
124,1,11.93,5.67,5.53,1.57,1.11,47.95,3.31,6.68,4.05,1.73,0.12,0.19,1.31,8.04,0.81
125,1,5.31,6.12,6.16,1.05,0.33,52.48,6.34,3.56,3.22,4.2,0.15,0.13,2.31,5.54,3.1
126,1,4.92,4.08,4.11,1.36,0.87,67.66,5.29,3.74,1.41,2.35,0.11,0.09,1.21,2.11,0.69
127,1,6.7,3.86,5.31,0.51,0.17,36.53,31.86,1.69,1.59,2.14,0.08,0.16,1.74,2.59,5.08
128,1,8.8,5.54,5.42,1.22,1.17,50.35,3.49,6.97,3.58,2.1,0.13,0.18,1.5,8.74,0.81
129,1,5.71,5.31,5.51,0.68,0.3,55.86,9.19,2.01,2.61,2.75,0.1,0.12,1.77,2.96,5.14
130,1,4.01,4.01,3.81,6.6,0.45,33.14,23.39,2.67,2.94,2.58,0.11,0.09,2.94,11.93,1.33
131,1,7.59,4.16,4.99,1.48,0.87,52.83,6.32,4.81,2.34,2.31,0.12,0.13,2.67,8.36,1.01
132,1,6.1,7.05,6.85,1.46,1.34,49.15,7.82,7.49,2.86,4.21,0.21,0.24,2.37,2,0.84
133,1,9.51,4.26,5.49,0.62,0.39,51.96,10.44,2.33,2.16,2.74,0.08,0.12,1.37,2.54,5.98
134,1,29.68,4.86,5.54,0.98,0.95,26.14,12.38,3.61,3.07,1.86,0.09,0.12,2.95,7.07,0.7
135,1,5.86,6.55,6.49,1.16,0.98,48.83,9.49,7.88,2.41,2.75,0.17,0.16,1.84,4.81,0.63
136,1,3.51,5.27,5.29,0.38,0.37,38.57,28.08,2.19,1.84,2.83,0.11,0.09,2.38,0.89,8.2
137,1,6.58,4.84,5.2,1.21,0.36,52.81,15.39,2.45,2.71,2.72,0.11,0.11,3.12,1.75,0.64
138,1,5.89,4.35,4.12,1.24,0.62,49.78,17.59,3.35,1.15,2.08,0.13,0.17,2.09,6.08,1.36
139,1,5.12,5.79,5.12,0.68,0.58,42.92,19.97,4.52,3.17,3.42,0.15,0.17,2.6,5.8,0
140,1,5.37,3.76,4.48,0.06,0.32,42.71,18.9,2.61,4.22,1.91,0.09,0.12,1.94,2.24,11.27
141,1,5.99,5.82,7.6,0.92,0.3,51.64,8.24,2.78,2.35,3.44,0.13,0.14,1.26,3.74,5.65
142,1,6.1,6.15,5.48,0.5,0.29,40.9,28.16,2.37,1.66,1.69,0.07,0.12,1.91,3.71,0.9
143,1,8.04,4.13,3.87,0.68,1.13,54.87,6.49,8.04,2.05,2.94,0.16,0.17,2.27,2.16,3
144,1,10.48,4.36,4.42,1.38,0.31,63.9,4.48,1.99,2.23,2.39,0.12,0.16,1.41,1.84,0.54
145,1,6.96,5.16,6.32,1.01,0.74,37.09,22.19,2.94,1.87,3.17,0.13,0.13,2.75,8.62,0.91
146,1,5.82,4.09,4.14,1.06,0.75,46.22,18.91,5.09,1.85,2.02,0.09,0.11,1.02,4.33,4.49
147,1,8.68,5.07,5.07,0,1.34,45.39,8.73,14.07,3.25,0.83,0.2,0.15,2.27,3.4,1.55
148,1,8.21,4.8,5.34,0.92,1.06,51.15,7.64,7.93,2.98,2.98,0.16,0.18,1.66,4.99,0
149,1,8.2,5.46,5.62,1.57,0.87,45.2,7.46,6.54,4.14,3.26,0.11,0.16,1.44,8.38,1.6
150,1,4.09,5.56,4.99,0.37,1.22,40.87,23.77,8.92,2.24,3.15,0.12,0.17,1.75,1.78,0.98
151,1,4.89,6.25,6.74,4.5,1.01,42.21,8.36,10.84,2.63,2.57,0.23,0.21,4.37,2.77,2.43
152,1,20.06,4.34,4.84,0.71,0.55,34.61,15.08,2.64,1.15,2.41,0.1,0.12,1.19,11.68,0.51
153,1,6.76,5.26,5.66,3.06,1.23,43.87,6.09,13.49,2.62,2.47,0.13,0.17,4.9,2.65,1.64
154,1,5.47,4.47,4.69,0.91,0.19,46.49,21.98,1.41,2.18,2.71,0.06,0.03,1.06,3.03,5.32
155,1,8.59,4.53,3.15,0.79,0.79,52.19,18.33,4.13,1.73,2.34,0.08,0.11,1.41,1.31,0.54
156,1,6.43,4.83,5.59,0.28,0.19,40.29,4.52,0.99,1.35,2.55,0.07,0.11,1,28.69,3.12
157,1,4.77,4.36,4.47,0.54,0.34,36.65,37.08,2.37,2.16,2.11,0.09,0.1,2.13,1.29,1.54
158,1,9.05,3.86,4.52,3.44,0.48,52.44,6.08,3.22,1.17,2.29,0.15,0.13,1.62,3.75,7.78
159,1,8.7,6.49,5.17,0.47,0.92,42.17,5.12,7.01,3.04,3.78,0.13,0.13,2.01,13.3,1.55
160,1,7.71,4.9,5.57,0.99,0.27,38.58,30.42,2.06,1.72,2.16,0.13,0.15,1.81,1.39,2.15
161,1,9.32,5.55,5.89,1.83,0.42,48.66,9.42,3.54,2.42,2.79,0.17,0.2,1.55,7.51,0.71
162,1,4.93,4.81,5.62,0.36,0.26,35.39,29.42,1.45,1.86,2.53,0.06,0.1,1.89,10.13,1.18
163,1,5.83,5.16,5.09,1.8,0.5,47.91,16.53,3.83,2.86,2.98,0.15,0.11,2.84,2.78,1.63
164,1,5.72,4.43,4.38,1.15,0.32,50.45,16.74,2.88,1.97,2.74,0.11,0.02,1.84,6.44,0.82
165,1,4.24,6.02,6.52,0.04,0.45,45.28,19.08,3.86,2.19,2.24,0.08,0.08,1.95,7.49,0.47
166,1,2.79,5.24,4.8,0.29,1.11,52.71,13.24,7.36,2.5,2.38,0.16,0.15,1.44,5.05,0.78
167,1,7.03,6.25,6.73,0.55,0.33,42.92,16.28,1.48,3.35,3.68,0.14,0.15,1.89,2.69,6.53
168,1,5.52,5.22,4.46,1.12,0.28,45.02,18.55,2.94,3.2,2.24,0.14,0.18,2.17,7.3,1.68
169,1,5.78,3.91,4.25,0.51,0.32,38.36,6.17,1.54,2.7,2.53,0.03,0.06,1.71,30.96,1.16
170,1,4.95,3.45,3.85,1.65,0.8,51.8,24.26,2.73,1.27,1.4,0.09,0.09,1.7,1.68,0.27
171,1,16.44,5.96,6.42,0,1.08,39.04,15.38,3.19,3.74,1.85,0.17,0.26,2.79,3.17,0.52
172,1,10.55,4.32,3.47,0.77,0.68,42.82,9.23,7.12,2.7,3.64,0.17,0.17,3.37,5.84,5.14
173,1,6.34,5.44,5.26,0.74,0.7,45.04,16.34,5.51,3.71,2.25,0.12,0.17,2.45,5.22,0.7
174,1,8.57,3.43,4.1,1.03,0.68,53.68,8.45,7.41,2.49,2.39,0.15,0.11,2.5,2.99,2.01
175,1,7.53,5.1,6.37,0.81,0.44,51.31,6.39,2.54,2.84,3.2,0.09,0.17,2.17,2.37,8.68
176,1,7.15,5.41,5.92,1.16,0.21,39.89,23.64,1.45,1.6,3.63,0.14,0.18,3.73,4.29,1.59
177,1,5.46,5.1,5.13,1.36,0.49,48.02,19.53,2.07,1.62,4.78,0.21,0.2,3.8,1.39,0.83
178,1,4.25,5.1,5.26,0.74,0.68,39.02,18.54,8.46,1.75,3.13,0.09,0.12,2.06,9.94,0.85
179,1,18.82,5.82,6.88,1.11,0.82,47.21,0,5.65,2.76,2.83,0.21,0.27,2.33,3.17,2.12
180,1,12.3,4.65,4.26,0,0.36,55.76,7.98,2.85,2.86,3.35,0.11,0.13,2.67,1.96,0.75
181,1,5.25,3.56,4.14,0.19,0.28,39.02,36.83,1.69,1.56,3.1,0.04,0.1,1.59,2.09,0.56
182,1,7.89,3.83,3.57,0.94,0.13,66.88,7.17,2.04,1.13,1.05,0.09,0.2,1.11,3.51,0.46
183,1,2.99,6.45,6.69,0.96,0.62,52.58,7.83,3.48,2.71,2.59,0.13,0.11,3.08,8.99,0.8
184,1,10.97,0,6.75,0.66,0.51,50.73,13.9,3.45,3.75,3.14,0.1,0.15,2.19,2.33,1.38
185,1,3.93,4.4,5.27,0.99,0.33,43.09,28.25,3.08,2.06,3.48,0.09,0.1,1.87,1.43,1.62
186,1,3.76,5.05,4.73,1.46,0.94,35.98,7.03,30.6,2.42,2.75,0.11,0.09,1.28,1.99,1.8
187,1,8.48,4.63,4.93,1.18,1.2,49.46,9.11,7.41,2.32,2.69,0.14,0.16,3.22,3.9,1.18
188,1,10.07,8.13,6.52,5.81,0.51,49.85,5.77,3.91,1.68,3.21,0.05,0.11,1.61,2.35,0.42
189,1,6.86,5.58,6.37,1.96,0.32,47.51,12.24,2.62,3.49,2.72,0.12,0.15,2.32,6.3,1.45
190,1,11.5,1.44,1.82,0.8,0.44,53.41,11.29,6.46,3.55,3.89,0.12,0.34,2.26,1.31,1.38
191,1,4.59,4.14,4.65,0.56,0.63,39.8,23.5,3.83,2.28,2.67,0.12,0.13,1.56,7.02,4.51
192,1,6.47,5.18,5.96,1.29,0.66,50.07,10.81,3.07,2.78,2.33,0.12,0.11,2.69,5.21,3.25
193,1,8.62,5.26,6.73,0.42,0.35,41.13,15.33,2.28,1.82,3.32,0.11,0.14,1.38,4.8,8.3
194,1,5.57,4.78,5.22,0.72,0.73,35.28,26.05,4.02,2.59,2.67,0.12,0.15,1.98,6.09,4.03
195,1,18.15,4.3,4.88,1.24,2.35,33.95,8.85,9.64,3.17,3.17,0.12,0.16,3.35,5.81,0.86
196,1,4.76,6.01,7.34,0.95,1.14,49.78,6.56,11.29,2.55,2.66,0.12,0.14,1.88,3.26,1.57
197,1,33.85,4.62,4.93,2.19,0.36,31.36,8.36,3.27,2.49,1.6,0.13,0.08,2.35,2.4,2
198,1,7.15,3.97,4.82,2.22,0.92,42.79,20.49,6.87,2.08,1.67,0.12,0.16,3.61,1.92,1.22
199,1,16.29,5.8,5.96,0.77,0.74,44.22,9.72,4.51,3.7,3.71,0.12,0.2,1.87,1.59,0.79
200,1,8.01,5.68,6.09,1.15,0.52,42.95,21.67,3.12,2.49,2.1,0.15,0.1,1.47,1.61,2.89
201,1,11.03,10.23,12.07,1.44,0.56,41.11,8.46,4.23,1.62,3.21,0.18,0.18,2.71,2.11,0.86
202,1,5.75,6.03,5.78,0.51,0.36,62.51,6.5,2.94,3.29,2.16,0.19,0.18,1.37,1.44,0.99
203,1,8.11,2.41,2.42,0,0.37,31.81,34.87,2.54,1.99,2.71,0.06,0.09,1.72,3.62,7.28
204,1,4.51,5,5.28,0.55,4.37,47.59,3.05,8.55,3.73,2.84,0.11,0.14,2.14,11.06,1.09
205,1,4.33,7.59,6.82,1.46,0.32,49.34,9.45,3.13,3.09,2.91,0.13,0.17,1.19,4.42,5.66
206,1,6.02,5.86,5.94,0.67,0.47,57.81,11.63,2.36,1.82,3.43,0.09,0.13,1.28,1.94,0.55
207,1,9.85,4.84,4.52,1.17,0.73,52.61,7.51,3.58,4.26,3.06,0.14,0.12,1.97,3.79,1.87
208,1,5.79,6.03,6.63,0.64,0.58,49.15,13.98,3.25,3.17,3.59,0.11,0.15,2.46,3.49,0.97
209,1,9.28,4.1,6.15,1.82,0.57,40.65,15.82,5.38,3.61,2.95,0.13,0.15,2.37,5.49,1.53
210,1,3.42,6.03,7.79,0.08,0.65,40.5,5.61,3.48,1.57,1.58,0.15,0.2,2.18,26.05,0.7
211,1,11.07,4.34,5.17,0.46,0.38,42.89,11.78,2.76,2.35,3.78,0.05,0.12,1.81,6.65,6.38
212,1,5.94,6.13,6.53,1.33,0.51,59.83,4.79,3.63,2.18,2.37,0.13,0.11,1.54,3.39,1.58
213,1,3.45,2.5,2.94,0.6,0.47,32.5,43.4,2.66,1.52,1.47,0.09,0.12,1.7,5.12,1.47
214,1,7.4,5.26,5.93,0.17,0.11,49.46,11.73,1.46,1.71,3.02,0.07,0.13,1.53,7.82,4.21
215,1,3.15,6.46,7.11,1.66,0,48.52,8.32,2.36,1.84,4.28,0.14,0.13,5.58,9.23,1.2
216,1,6.06,5.4,3.29,0.98,0.4,52.88,12.68,3.45,2.71,3.22,0.11,0.23,2.44,3.2,2.96
217,1,6.41,5.4,4.92,1.37,0.43,52.8,12.24,3.56,3.75,2.49,0.15,0.17,1.52,3.71,1.08
218,1,5.75,5,4.76,0.31,0.19,43.53,30.49,1.92,2.24,2.88,0.09,0.07,1.4,0.75,0.62
